Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Sector,SMA_20,SMA_50,SMA_200,Daily_Return,Volatility,Price_Change,Price_Change_Pct,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Middle
2024-10-23 00:00:00-04:00,232.99563706556216,234.05072423456664,226.7049068825192,229.6910095214844,52287000,0.0,0.0,AAPL,Technology,228.66279830932618,,,-0.021623043087497407,0.014729949067587383,-5.076385498046847,-2.16230430874974,53.06572065894679,2.6360038286015595,2.330233615414529,236.27668696550674,221.0489096531456,228.66279830932618
2024-10-24 00:00:00-04:00,228.9146137210552,229.75073396519565,227.35189464165865,229.50189208984372,31109500,0.0,0.0,AAPL,Technology,228.81459197998046,,,-0.0008233558293582188,0.01473438730877414,-0.18911743164068184,-0.08233558293581907,52.71719215177803,2.343487489679717,2.3328843902675667,236.3680536181037,221.26113034185724,228.81459197998046
2024-10-25 00:00:00-04:00,228.6757355296476,232.1396101862481,228.50652487676712,230.33799743652344,38802300,0.0,0.0,AAPL,Technology,228.9947540283203,,,0.003643130516555404,0.014733045249736508,0.8361053466797159,0.36431305165554084,54.150927257401925,2.1542994741378436,2.297167407041622,236.51299577430146,221.47651228233914,228.9947540283203
2024-10-28 00:00:00-04:00,232.23917058038825,233.6426273223557,231.4727332926884,232.31878662109372,36087100,0.0,0.0,AAPL,Technology,229.01466217041016,,,0.008599489474662825,0.013709159622064298,1.980789184570284,0.8599489474662773,57.443205327368105,2.13953649692246,2.2656412250177898,236.56582561653923,221.4634987242811,229.01466217041016
2024-10-29 00:00:00-04:00,232.02018805231756,233.24448591818896,231.24380255804743,232.5875396728516,35417200,0.0,0.0,AAPL,Technology,229.38593521118165,,,0.0011568287509877706,0.013711574881783596,0.26875305175786934,0.11568287509877495,57.88508267306575,2.125026869364916,2.237518353887215,236.87281078111926,221.89905964124404,229.38593521118165
2024-10-30 00:00:00-04:00,231.5324398883544,232.38845656475567,228.48661770128336,229.03407287597656,47070900,0.0,0.0,AAPL,Technology,229.55116653442383,,,-0.015277975775801256,0.01376857897113495,-3.5534667968750284,-1.5277975775801205,50.429209262688,1.805974660338478,2.151209615177468,236.8515007453088,222.25083232353884,229.55116653442383
2024-10-31 00:00:00-04:00,228.27758291037028,228.76531846185907,224.32597264925337,224.8634796142578,64370100,0.0,0.0,AAPL,Technology,229.56311111450196,,,-0.018209488262373785,0.012481169434184635,-4.17059326171875,-1.8209488262373754,43.36866499590565,1.202727174720934,1.9615131270861612,236.83187685875268,222.29434537025125,229.56311111450196
2024-11-01 00:00:00-04:00,219.9463649274566,224.30607958110733,219.2496106921502,221.87738037109372,65276700,0.0,0.0,AAPL,Technology,229.36951217651367,,,-0.013279609691563055,0.012695908301852549,-2.986099243164091,-1.3279609691563061,39.14294599697734,0.4781837386745167,1.6648472494038324,237.21745355136594,221.5215708016614,229.36951217651367
2024-11-04 00:00:00-05:00,219.96627293386248,221.75792231303785,218.69220372782075,220.9815368652344,44944500,0.0,0.0,AAPL,Technology,229.38543624877929,,,-0.004037561216745034,0.012646100439685006,-0.8958435058593182,-0.40375612167450536,37.94832600343315,-0.16639118449222678,1.2985995626246205,237.16363125999194,221.60724123756663,229.38543624877929
2024-11-05 00:00:00-05:00,220.7725208689619,222.91255498009292,220.11557465497725,222.4148712158203,28111300,0.0,0.0,AAPL,Technology,229.26997299194335,,,0.006486217676456851,0.012685587710648758,1.433334350585909,0.6486217676456961,41.04839897932065,-0.5551637694394742,0.9278468962118016,237.382876455497,221.15706952838968,229.26997299194335
2024-11-06 00:00:00-05:00,221.578756649688,225.02273483375984,220.16533664224423,221.6882476806641,54561100,0.0,0.0,AAPL,Technology,228.9305519104004,,,-0.0032669737018220513,0.01267528364252518,-0.7266235351562216,-0.32669737018220435,39.95852936174289,-0.9113952929924949,0.5599984583709423,237.69006225743595,220.17104156336484,228.9305519104004
2024-11-07 00:00:00-05:00,223.5894200604507,226.8243646333076,223.52970043689453,226.42620849609372,42137700,0.0,0.0,AAPL,Technology,228.8529136657715,,,0.02137217856606699,0.013256680001939847,4.737960815429631,2.137217856606695,49.393697021127956,-0.8021508057363178,0.28756860554949026,237.67210623552864,220.03372109601435,228.8529136657715
2024-11-08 00:00:00-05:00,226.366414165256,227.8511489598711,225.60910803907555,226.15716552734372,38328800,0.25,0.0,AAPL,Technology,228.83597717285156,,,-0.0011882147854568315,0.013256930168232064,-0.26904296875,-0.11882147854568766,48.92355274490653,-0.7288811929346082,0.08427864585267056,237.67449032688256,219.99746401882055,228.83597717285156
2024-11-11 00:00:00-05:00,224.2040938441064,224.9016146506588,220.7164746065314,223.4368133544922,42005600,0.0,0.0,AAPL,Technology,228.49639205932618,,,-0.01202859156157321,0.01270026933572369,-2.720352172851534,-1.202859156157326,44.329072083694506,-0.8801780377996522,-0.108612690877794,237.61233435269446,219.3804497659579,228.49639205932618
2024-11-12 00:00:00-05:00,223.75568869738083,224.79200315214243,222.5698957238352,223.4368133544922,40398300,0.0,0.0,AAPL,Technology,228.02989807128907,225.7177655029297,,0.0,0.01154878988850156,0.0,0.0,44.329072083694506,-0.9886849329184315,-0.28462713928592154,237.17881661092997,218.88097953164817,228.02989807128907
2024-11-13 00:00:00-05:00,223.2175952714209,225.8482560889112,221.97201694486657,224.32366943359372,48566200,0.0,0.0,AAPL,Technology,227.71076736450195,225.8077005004883,,0.0039691582859020524,0.011563546533281939,0.8868560791015341,0.3969158285902057,46.2380072638572,-0.9916840389331014,-0.4260385192153575,236.90913412654567,218.51240060245823,227.71076736450195
2024-11-14 00:00:00-05:00,224.2240421118748,228.06041440281584,224.204108600429,227.4127197265625,44923900,0.0,0.0,AAPL,Technology,227.52767486572264,225.9289581298828,,0.013770505362936003,0.011798840933613742,3.0890502929687784,1.3770505362935972,52.36497551084631,-0.7363125568680857,-0.4880933267459032,236.5957834271691,218.4595663042762,227.52767486572264
2024-11-15 00:00:00-05:00,225.59912786989784,226.1172926822584,223.47667285882864,224.2040863037109,47923700,0.0,0.0,AAPL,Technology,227.04231033325195,226.01709869384766,,-0.014109296202558963,0.012059171124346891,-3.208633422851591,-1.410929620255895,46.44416407936138,-0.783803519957786,-0.5472353653882798,235.7225865778436,218.3620340886603,227.04231033325195
2024-11-18 00:00:00-05:00,224.45320372664565,228.92732633570628,224.3734848929754,227.21340942382807,44633700,0.0,0.0,AAPL,Technology,226.6337547302246,226.16363403320312,,0.013422249209323889,0.011534238329237868,3.009323120117159,1.3422249209323844,51.93345937131708,-0.5720193416288737,-0.5521921606363985,234.4290663058537,218.83844315459552,226.6337547302246
2024-11-19 00:00:00-05:00,226.1770839408332,229.34584301691132,225.8582238051146,227.4724884033203,36211800,0.0,0.0,AAPL,Technology,226.26900939941407,226.33127685546876,,0.001140245112069893,0.011058907635652246,0.25907897949224434,0.11402451120698448,52.38593283191378,-0.3789055586295831,-0.5175348402350355,233.13517280407135,219.4028459947568,226.26900939941407
2024-11-20 00:00:00-05:00,227.25326410482543,229.11664435033197,225.0909420304879,228.18994140625,35169600,0.0,0.0,AAPL,Technology,226.19395599365234,226.4625048828125,,0.003154020989376116,0.010641915106832985,0.7174530029296875,0.3154020989376117,53.6861243626342,-0.1660548559476922,-0.4472388433775668,232.9406327187131,219.4472792685916,226.19395599365234
2024-11-21 00:00:00-05:00,228.07036655131708,229.34583747298603,224.9115819089953,227.71163940429688,42108300,0.0,0.0,AAPL,Technology,226.104443359375,226.58197692871093,,-0.0020960696120325695,0.01064134166784537,-0.478302001953125,-0.20960696120325334,52.653848910642644,-0.035554267324869215,-0.3649019281670273,232.71940980897907,219.48947690977096,226.104443359375
2024-11-22 00:00:00-05:00,227.2532593649619,229.9038535446,227.2532593649619,229.05685424804688,38168300,0.0,0.0,AAPL,Technology,226.04038619995117,226.73372863769532,,0.005907536598783958,0.010620346546181134,1.34521484375,0.590753659878405,55.25945608761846,0.1744055462523022,-0.2570404332831614,232.51341623518005,219.5673561647223,226.04038619995117
2024-11-25 00:00:00-05:00,230.64124862727573,232.42491005721112,228.92733167542056,232.04624938964844,90152800,0.0,0.0,AAPL,Technology,226.0267593383789,227.06829559326172,,0.01305088708833968,0.010458875293668568,2.9893951416015625,1.3050887088339782,60.46623137764296,0.5753867158065873,-0.09055500346521167,232.44780218456685,219.60571649219094,226.0267593383789
2024-11-26 00:00:00-05:00,232.50462429580293,234.73670603206307,232.50462429580293,234.2285003662109,45986200,0.0,0.0,AAPL,Technology,226.1088073730469,227.43715148925781,,0.009404379438592292,0.010405715113500746,2.1822509765624716,0.9404379438592304,63.77999927127353,1.05707133719676,0.13897026466718265,232.8946608323174,219.32295391377636,226.1088073730469
2024-11-27 00:00:00-05:00,233.640604190904,234.85628986853752,232.9829351774668,234.09896850585935,33498400,0.0,0.0,AAPL,Technology,226.362052154541,227.72577758789063,,-0.0005530149411751006,0.0102644508386263,-0.1295318603515625,-0.05530149411751448,63.44008124996371,1.4120801504265899,0.3935922418190641,233.9018382805802,218.82226602850182,226.362052154541
2024-11-29 00:00:00-05:00,233.97938842310504,236.96877632211965,233.14236346053607,236.490478515625,28481400,0.0,0.0,AAPL,Technology,226.9434020996094,227.89939178466796,,0.010215807549386113,0.01041464016651397,2.3915100097656534,1.0215807549386087,66.94302433847645,1.8649046043010458,0.6878547143154605,235.63617863939066,218.2506255598281,226.9434020996094
2024-12-02 00:00:00-05:00,236.4306920263062,239.93822952974796,236.3210805290228,238.7424774169922,48137100,0.0,0.0,AAPL,Technology,227.7866569519043,228.13138397216798,,0.009522577464861515,0.01032194469204945,2.2519989013671875,0.9522577464861434,69.87054390270862,2.3780757599607227,1.025898923444513,237.55552430821496,218.01778959559363,227.7866569519043
2024-12-03 00:00:00-05:00,238.96170621081689,241.9012679940841,238.0549215480856,241.79165649414065,38861000,0.0,0.0,AAPL,Technology,228.8271629333496,228.45879943847658,,0.012771833107112718,0.010508287082607362,3.049179077148466,1.277183310711278,73.31628344630074,2.99627171131894,1.4199734810193987,239.83017293935737,217.82415292734183,228.8271629333496
2024-12-04 00:00:00-05:00,242.01088645785893,243.2465056559754,240.3966217802532,242.150390625,44383900,0.0,0.0,AAPL,Technology,229.8139389038086,228.77547302246094,,0.0014836497506192092,0.010486891356349464,0.3587341308593466,0.14836497506192475,73.69740559993525,3.4750846897869963,1.830995722772918,241.8326536495449,217.7952241580723,229.8139389038086
2024-12-05 00:00:00-05:00,243.12691898237583,243.6749612569442,241.2734979097132,242.1802673339844,40033900,0.0,0.0,AAPL,Technology,230.83853988647462,229.1126513671875,,0.0001233808002840675,0.009574999551622124,0.02987670898440342,0.012338080028403184,73.73105716075517,3.8130042857161186,2.227397435361558,243.3936233048545,218.28345646809476,230.83853988647462
2024-12-06 00:00:00-05:00,242.0507319698173,243.7646488451358,241.2236661935451,241.98097229003903,36870600,0.0,0.0,AAPL,Technology,231.61627807617188,229.42295043945313,,-0.0008229202409398839,0.00957499541975838,-0.19929504394536934,-0.08229202409398896,73.05957850530231,4.018404885451702,2.5855989253795872,244.88834043247186,218.3442157198719,231.61627807617188
2024-12-09 00:00:00-05:00,240.97455722335047,246.3654236467989,240.89483838917155,245.8771514892578,44649200,0.0,0.0,AAPL,Technology,232.60227737426757,229.80579833984376,,0.01610118003224148,0.009921101467742074,3.8961791992187784,1.6101180032241573,77.3940120685953,4.444343811273939,2.9573479025584577,246.9888329336359,218.21572181489924,232.60227737426757
2024-12-10 00:00:00-05:00,246.0166626912396,247.33200068563025,244.4721425450312,246.8935546875,36914800,0.0,0.0,AAPL,Technology,233.77511444091797,230.1052569580078,,0.004133784664764217,0.009855461668939827,1.0164031982421875,0.41337846647641574,78.37161789431164,4.808489449185032,3.3275762118837724,248.79236349100498,218.75786539083097,233.77511444091797
2024-12-11 00:00:00-05:00,247.0828737526952,249.91282389632013,245.38887516358943,245.6180725097656,45205800,0.0,0.0,AAPL,Technology,234.88417739868163,230.51437683105468,,-0.005166121810465274,0.009943044500623936,-1.2754821777344034,-0.516612181046531,74.04424186241688,4.937243271556127,3.6495096238182434,249.9597445106872,219.80861028667607,234.88417739868163
2024-12-12 00:00:00-05:00,246.01666340683192,247.8601253939288,244.81093690846672,247.0828857421875,32777500,0.0,0.0,AAPL,Technology,236.02213821411132,230.94144561767578,,0.005963784413150819,0.009422782234885406,1.4648132324219034,0.5963784413150883,75.70345753622526,5.098705090854224,3.9393487172254398,251.17303705981078,220.87123936841186,236.02213821411132
2024-12-13 00:00:00-05:00,246.9433725816478,248.40815863747187,245.36895982515324,247.2522735595703,33155300,0.0,0.0,AAPL,Technology,237.0141159057617,231.3939993286133,,0.0006855505870995149,0.008579382846512723,0.1693878173828125,0.06855505870995696,75.89534852485208,5.18061403339064,4.18760178045848,252.37681187705545,221.65141993446798,237.0141159057617
2024-12-16 00:00:00-05:00,247.1127635400456,250.49077111704125,246.7739547032778,250.15196228027344,51694800,0.0,0.0,AAPL,Technology,238.31150970458984,231.88205139160155,,0.011727652405204347,0.008125415046647577,2.899688720703125,1.1727652405204296,78.95894466700952,5.417063569697291,4.4334941383062425,253.5095600604883,223.11345934869138,238.31150970458984
2024-12-17 00:00:00-05:00,249.1953766416157,252.93211150871377,248.8964348112852,252.58334350585935,51356400,0.0,0.0,AAPL,Technology,239.58000640869142,232.5204571533203,,0.009719616841789014,0.00804171910917867,2.431381225585909,0.9719616841788986,81.12515406611269,5.734539474318211,4.693703205508636,255.092835973571,224.06717684381184,239.58000640869142
2024-12-18 00:00:00-05:00,251.26802371656945,253.3805196542609,246.86366065893745,247.1725616455078,56774100,0.0,0.0,AAPL,Technology,240.56501007080078,232.96942565917968,,-0.02142176829734621,0.00931673304977378,-5.410781860351534,-2.1421768297346246,65.0702699329806,5.486293958032292,4.852221356013367,255.36291305758482,225.76710708401674,240.56501007080078
2024-12-19 00:00:00-05:00,246.6245097734382,251.1085917693189,246.2159564313249,248.90640258789065,60882300,0.0,0.0,AAPL,Technology,241.6008331298828,233.37802032470702,,0.007014698277349574,0.009245538261909008,1.733840942382841,0.7014698277349639,67.30327547723039,5.367589837166065,4.955295052243907,255.67113931353535,227.53052694623025,241.6008331298828
2024-12-20 00:00:00-05:00,247.16260139536692,254.09798847685343,244.8209231734688,253.5897979736328,147495300,0.0,0.0,AAPL,Technology,242.8947410583496,233.89023681640626,,0.018815889575554134,0.009089505241368418,4.683395385742159,1.8815889575554083,72.43027482189005,5.587023108430799,5.081640663481286,256.3647759628292,229.42470615387003,242.8947410583496
2024-12-23 00:00:00-05:00,253.8688035675433,254.74568039470608,252.55346551957817,254.36703491210935,40858800,0.0,0.0,AAPL,Technology,244.16025009155274,234.4476596069336,,0.0030649377249685195,0.00904167958114695,0.7772369384765341,0.3064937724968525,73.18183769928193,5.75727579060009,5.216767688905047,256.9297869215978,231.3907132615077,244.16025009155274
2024-12-24 00:00:00-05:00,254.5862615131284,257.2966260773909,254.386956808638,257.28668212890625,23234700,0.0,0.0,AAPL,Technology,245.42227172851562,234.98882293701172,,0.011478088022709887,0.008616374715453,2.9196472167969034,1.147808802270986,75.84557402871702,6.057960994316517,5.385006349987341,258.142378544511,232.70216491252026,245.42227172851562
2024-12-26 00:00:00-05:00,257.27667867815336,259.1799258751944,256.7186620602343,258.1037292480469,27237100,0.0,0.0,AAPL,Technology,246.61603317260742,235.49556365966797,,0.003175629272296643,0.008575428719194682,0.817047119140625,0.31756292722965995,76.54759645425938,6.289681525315586,5.565941385052991,259.39118958536244,233.84087675985236,246.61603317260742
2024-12-27 00:00:00-05:00,256.917949151404,257.78489719249416,252.16483330495137,254.68588256835935,42355300,0.0,0.0,AAPL,Technology,247.64537887573243,235.97515563964845,,-0.013242143728976696,0.009190411958282312,-3.4178466796875284,-1.3242143728976716,67.68543521112005,6.126902929566995,5.678133693955792,259.50520700871573,235.78555074274914,247.64537887573243
2024-12-30 00:00:00-05:00,251.33776924994547,252.60328106925755,249.86300878941356,251.3078765869141,35557500,0.0,0.0,AAPL,Technology,248.38624877929686,236.37982177734375,,-0.013263420600231224,0.00954635364188703,-3.3780059814452557,-1.3263420600231255,60.25988090511678,5.660077023499753,5.674522359864585,259.1684743369435,237.60402322165018,248.38624877929686
2024-12-31 00:00:00-05:00,251.5470385357527,252.38406352835983,248.54767617168997,249.5341796875,39480700,0.0,0.0,AAPL,Technology,248.92583389282225,236.69227783203124,,-0.007057864335583863,0.009180691961211159,-1.773696899414091,-0.7057864335583859,56.740009990343175,5.088336438183262,5.557285175528321,258.76223889939536,239.08942888624912,248.92583389282225
2025-01-02 00:00:00-05:00,248.0494437119358,248.21885574509324,240.9646087657824,242.9874267578125,55740700,0.0,0.0,AAPL,Technology,248.98562240600586,236.8443359375,,-0.026235896572911255,0.010482739565543011,-6.5467529296875,-2.6235896572911246,46.04837738011656,4.060156698166111,5.257859480055879,258.6610657145658,239.31017909744594,248.98562240600586
2025-01-03 00:00:00-05:00,242.4991607666016,243.3162522656288,241.0343593963996,242.4991607666016,40244100,0.0,0.0,AAPL,Technology,249.00306091308593,236.9989712524414,,-0.002009429038061117,0.01051042117708967,-0.4882659912109091,-0.20094290380611654,45.36184576025326,3.169383185199507,4.840164221084605,258.6303006540978,239.37582117207404,249.00306091308593
2025-01-06 00:00:00-05:00,243.4457849039297,246.45510633108967,242.33971076643533,244.1333465576172,45045600,0.0,0.0,AAPL,Technology,249.10071487426757,237.28781799316405,,0.006738933800222391,0.010542111892202704,1.6341857910155966,0.6738933800222315,48.14822045082546,2.565727781614953,4.385276933190675,258.48571998788077,239.71570976065433,249.10071487426757
2025-01-07 00:00:00-05:00,242.12049100282684,244.681407317594,240.496267218822,241.3532257080078,40856000,0.0,0.0,AAPL,Technology,249.069327545166,237.52484466552735,,-0.011387714496238432,0.010809065531688016,-2.780120849609375,-1.138771449623842,44.034077936045506,1.8417633061127674,3.8765742077750938,258.55304786516496,239.58560722516705,249.069327545166
2025-01-08 00:00:00-05:00,241.06422159829904,242.84789810210984,239.20084146962276,241.84146118164065,37628900,0.0,0.0,AAPL,Technology,248.86754302978517,237.75491394042967,,0.0020229084247811446,0.010783854528994616,0.4882354736328409,0.2022908424781173,44.92412069278052,1.292513474984986,3.3597620612170727,258.77655387773484,238.9585321818355,248.86754302978517
2025-01-10 00:00:00-05:00,239.16098682233465,239.3104653375161,232.1757893628752,236.01217651367188,61710900,0.0,0.0,AAPL,Technology,248.32347412109374,237.82878173828124,,-0.02410374399611548,0.0115608582351965,-5.829284667968778,-2.410374399611553,37.29742128480855,0.38244587338044767,2.764298823649748,259.69348800555275,236.9534602366347,248.32347412109374
